Gene ID	Kinase ID
YOR161C	YBR028C
YOR266W	YNR031C
YNR052C	YKL126W
YGL205W	YLR096W
YHR075C	YBR059C
YNR032W	YDR523C
YDL134C	YPL150W
YDR452W	YPR111W
YDR452W	YOR231W
YBR276C	YMR104C
YDR436W	YGR040W
YEL060C	YOR233W
YIL095W	YIL035C
YIL095W	YGR052W
YPL192C	YOL016C
YBL068W	YBL088C
YAL017W	YPL026C
YOL045W	YLL019C
YOL045W	YHR135C
YNL201C	YKL101W
YER089C	YER129W
YBL057C	YCR073C
YKL039W	YER129W
YKL039W	YOL045W
YER075C	YCR073C
YDL036C	YKL171W
YKL015W	YBR028C
YKL015W	YIL042C
YKL015W	YGL180W
YKL015W	YKL168C
YKL188C	YIL042C
YKL188C	YGL180W
YFR033C	YKL198C
YIL121W	YJL141C
YDR030C	YOL113W
YML032C	YDR477W
YDL189W	YHR082C
YMR274C	YER123W
YLR248W	YER129W
YKL159C	YOR233W
YKL159C	YNL154C
YOR220W	YGL021W
YDL135C	YOL045W
YOR285W	YJL106W
YOR380W	YPL140C
YCR106W	YKL198C
YCR106W	YMR104C
YMR133W	YPL150W
YJL217W	YJL164C
YDR195W	YPL042C
YDR195W	YDR477W
YBR052C	YBR028C
YBR260C	YJR059W
YFL047W	YDR523C
YMR182C	YPL026C
YBL033C	YKL116C
YBL033C	YPL031C
YOL143C	YDR477W
YBR275C	YPL140C
YBR275C	YHR079C
YMR283C	YLL019C
YPL208W	YOL100W
YLL046C	YMR139W
YLL046C	YMR291W
YPL123C	YFR014C
YFR022W	YKL171W
YGR070W	YPR111W
YGR070W	YLR096W
YFL034C-A	YIL042C
YFL034C-A	YCR091W
YER056C-A	YPR106W
YGL076C	YPL042C
YPL198W	YHR135C
YLR421C	YKL171W
YGL004C	YKL168C
YML026C	YPR106W
YGR118W	YPR106W
YLR333C	YHR082C
YLR333C	YKL116C
YLR333C	YPL031C
YLR333C	YKL139W
YLR333C	YBR097W
YLR333C	YBR274W
YER131W	YPR106W
YHR038W	YDR507C
YFR032C	YKL198C
YHR087W	YMR139W
YNL254C	YJL187C
YGR275W	YGL158W
YOR138C	YPR111W
YER129W	YLR248W
YPL273W	YOR351C
YER047C	YOR231W
YKR028W	YMR216C
YKR028W	YJR059W
YGL229C	YPR111W
YCR008W	YIL035C
YHR103W	YHR082C
YMR214W	YGR092W
YGR049W	YDL079C
YGL083W	YOR233W
YGL056C	YOR267C
YIL064W	YER129W
YIL064W	YGR052W
YIL064W	YIL095W
YBL066C	YBL009W
YKL051W	YGL083W
YIL099W	YNL020C
YPL047W	YKL101W
YOR073W	YNL298W
YGL228W	YPR111W
YGL228W	YOL128C
YGL228W	YFR014C
YOL110W	YLR248W
YOL031C	YNL154C
YOL031C	YJL057C
YGL208W	YLR096W
YKR072C	YCR008W
YEL065W	YCR073C
YKR100C	YPR054W
YOL113W	YLR113W
YPL026C	YAL017W
YMR216C	YBR059C
YNL243W	YDR477W
YDL052C	YHR135C
YIL105C	YJR066W
YGR081C	YPR106W
YOR307C	YJL187C
YOR307C	YPL140C
YNL196C	YHL007C
YNL196C	YDL025C
YML066C	YOR351C
YAL030W	YPR054W
YOR327C	YOR061W
YIL016W	YER129W
YIL016W	YJL164C
YDR006C	YFL033C
YMR016C	YLL019C
YJL192C	YIL035C
YMR066W	YDR507C
YGR236C	YGL021W
YIL073C	YGR052W
YIL073C	YIL095W
YER046W	YMR104C
YGL170C	YGL158W
YGL170C	YGL021W
YPL138C	YJL095W
YDR218C	YGL179C
YGR059W	YCL024W
YNL204C	YDL025C
YCL048W	YCL024W
YKL020C	YKL171W
YGR063C	YKL126W
YLR055C	YMR216C
YKR091W	YOL113W
YKR091W	YFR014C
YPR032W	YJL128C
YPR032W	YJL165C
YPR032W	YCR008W
YCL037C	YDL101C
YBR169C	YCR073C
YLR006C	YOL113W
YPL092W	YGL158W
YLR389C	YGL180W
YLR389C	YKL168C
YCL032W	YER129W
YOR027W	YNL307C
YHR006W	YNL307C
YIL162W	YJL141C
YBR294W	YCR073C
YDR346C	YDR466W
YPL163C	YDR247W
YAR003W	YNL307C
YOR179C	YDL025C
YLR251W	YHR082C
YLR251W	YBR274W
YPL129W	YKL116C
YPL129W	YPL031C
YOR337W	YFL033C
YBR083W	YCR073C
YIL039W	YOL100W
YNL128W	YPL203W
YDL185W	YPL042C
YBR240C	YDR523C
YBR240C	YCR091W
YBR240C	YGL158W
YPL258C	YOL016C
YGR144W	YFL033C
YOR192C	YCL024W
YER063W	YPL150W
YPR163C	YKL139W
YBR067C	YNL020C
YER011W	YGL179C
YLR327C	YDL079C
YIL137C	YER129W
YDR117C	YDR122W
YDR107C	YDL079C
YER175C	YPL236C
YER175C	YOR351C
YHR117W	YGL083W
YLR234W	YGR262C
YBR162C	YOL100W
YGR096W	YGL180W
YKL166C	YLR096W
YGR138C	YDR523C
YKL174C	YOR351C
YMR156C	YPR106W
YDR120C	YNL307C
YPL030W	YPR111W
YPL030W	YOR231W
YML014W	YOR061W
YDR007W	YDR283C
YER090W	YDR283C
YKL211C	YDR283C
YDR354W	YDR283C
YGL026C	YDR283C
YCR083W	YJL106W
YCR083W	YGL180W
YOR187W	YKL116C
YBL067C	YER123W
YBL067C	YHR030C
YMR304W	YDR283C
YOR124C	YNL154C
YER144C	YGR040W
YER144C	YCR091W
YER098W	YNL020C
YBR273C	YGL179C
YBR273C	YKL168C
YDL170W	YPL141C
YDR470C	YKL116C
YDR470C	YDR507C
YDR470C	YPL031C
YDR470C	YBR097W
YDR470C	YKL139W
YDR470C	YBR274W
YPL186C	YLR096W
YKR044W	YOR351C
YDR207C	YDL101C
YML021C	YHL007C
YDR185C	YDR122W
YML106W	YHR135C
YML106W	YCR008W
YML106W	YJL165C
YDR520C	YIL035C
YNL229C	YMR216C
YML029W	YNL298W
YML029W	YPL150W
YPL230W	YLL019C
YLR386W	YGR262C
YNL054W	YGR188C
YML115C	YAR018C
YDR247W	YFR014C
YGL227W	YDL214C
YGR105W	YKL126W
YGR020C	YKL126W
YNL321W	YHR135C
YGR106C	YLR248W
YBR097W	YDR507C
YBR097W	YKL139W
YBR097W	YPL031C
YLR396C	YGR092W
YDR484W	YPL042C
YGL104C	YGR040W
YLR337C	YDR477W
YPL019C	YGL180W
YOR359W	YJR059W
YOR359W	YMR216C
YOR043W	YNL307C
YOR043W	YFL033C
YLR090W	YOL128C
YLR070C	YJL106W
YGR241C	YGL083W
YAR023C	YPR054W
YAR035W	YOR351C
YBL028C	YGR040W
YBL029W	YDL214C
YBL055C	YBL088C
YBL086C	YDR466W
YBR053C	YBR028C
YBR053C	YJL106W
YBR071W	YLR248W
YBR225W	YPL026C
YBR235W	YMR104C
YBR259W	YMR104C
YBR284W	YHL007C
YBR284W	YNL183C
YBR287W	YPL236C
YDR135C	YNR031C
YHR135C	YOL045W
YHR135C	YOR233W
YNL154C	YLL019C
YNL154C	YJL057C
YCL002C	YJR066W
YCL042W	YDL214C
YCL042W	YCL024W
YCL047C	YIL042C
YCR016W	YGL158W
YCR087C-A	YNL183C
YPL087W	YKL198C
YPL087W	YKL168C
YPL087W	YMR104C
YPL087W	YGL180W
YNL064C	YGR188C
YDL057W	YGL083W
YDL086W	YPR054W
YDL114W	YDL079C
YDL114W	YGL021W
YDL124W	YFR014C
YDL183C	YKL101W
YDL186W	YDR122W
YDR124W	YDR122W
YDR210W	YAL017W
YDR222W	YCL024W
YDR248C	YLR096W
YDR249C	YDR247W
YDR266C	YJL128C
YDR266C	YLR113W
YDR415C	YJR066W
YDR506C	YGL180W
YEL004W	YDR122W
YEL004W	YCR073C
YLL012W	YBL009W
YEL025C	YCR073C
YER140W	YPL236C
YER152C	YLL019C
YER152C	YPL026C
YFL051C	YPL026C
YFR017C	YBL088C
YFR045W	YCR091W
YFR057W	YGR040W
YOL128C	YOR231W
YGL010W	YKL171W
YGL015C	YKL171W
YGL079W	YOR267C
YGL101W	YGR040W
YGL101W	YIL042C
YGL101W	YGL180W
YGL138C	YKL166C
YGL140C	YKL171W
YGL140C	YLR096W
YGL159W	YGL158W
YGL262W	YOR267C
YNL160W	YPR111W
YGR026W	YGL158W
YGR035C	YKL171W
YGR042W	YDL079C
YGR093W	YGR052W
YGR235C	YGL179C
YGR237C	YJL165C
YGR237C	YCR008W
YJL059W	YHR082C
YJL059W	YKL116C
YJL059W	YKL139W
YJL059W	YPL031C
YJL059W	YBR274W
YHL017W	YJL141C
YHR132W-A	YMR104C
YIL001W	YJL164C
YIL029C	YJL164C
YIL057C	YIL035C
YIL060W	YDR507C
YIL077C	YIL035C
YIL077C	YJL164C
YIL077C	YIL095W
YIL108W	YNL020C
YMR152W	YIL035C
YGL161C	YGL083W
YJL068C	YPL236C
YJL068C	YJL057C
YJL118W	YOR351C
YJL144W	YJL164C
YJL171C	YPL150W
YJL185C	YJL164C
YJL213W	YPL140C
YJR008W	YGR040W
YJR008W	YGL179C
YJR008W	YIL042C
YJR008W	YGL180W
YJR015W	YLL019C
YJR015W	YPL236C
YJR030C	YKL116C
YJR030C	YPL031C
YJR030C	YBR097W
YJR111C	YPL203W
YJR116W	YMR139W
YJR116W	YMR291W
YJR129C	YKL101W
YJR154W	YPL140C
YIL023C	YPL203W
YIL023C	YPL140C
YKL023W	YDL025C
YKL033W-A	YLR248W
YKL033W-A	YIL035C
YKL070W	YGL158W
YKL077W	YMR216C
YKL100C	YKL168C
YKL151C	YDL079C
YKL171W	YKL168C
YKL187C	YNL154C
YKR070W	YKL171W
YKR096W	YLL019C
YLL007C	YKL166C
YLL058W	YGL158W
YLR031W	YER129W
YLR057W	YJL165C
YLR064W	YDR247W
YLR072W	YKL198C
YLR125W	YOL128C
YLR137W	YGL083W
YLR152C	YDR122W
YLR194C	YPL140C
YLR281C	YGL180W
YLR345W	YER129W
YLR345W	YLR248W
YLR408C	YBL009W
YLR422W	YKL166C
YLR426W	YKL048C
YML002W	YOR351C
YML083C	YPL150W
YML083C	YAL017W
YML100W-A	YNL154C
YML119W	YHR082C
YMR031C	YJL106W
YMR074C	YNR031C
YMR090W	YOL113W
YMR090W	YPR054W
YMR099C	YOL045W
YMR147W	YGL180W
YMR244C-A	YLR096W
YMR244C-A	YKL171W
YMR244W	YPL141C
YNL010W	YOR233W
YNL022C	YLR248W
YNL086W	YPL203W
YNL115C	YNL183C
YNL122C	YNL020C
YNL190W	YJR066W
YNL190W	YFL033C
YNL200C	YBL009W
YNL217W	YOR351C
YNL305C	YPR054W
YNL311C	YPL236C
YNR029C	YJL128C
YNR029C	YLR113W
YOL029C	YJL057C
YOL036W	YOR351C
YOL047C	YOL128C
YOL075C	YMR139W
YOL087C	YJR059W
YOL087C	YMR216C
YOL092W	YER129W
YOR008C-A	YCR008W
YOR059C	YNL154C
YOR062C	YMR291W
YOR093C	YDR247W
YOR131C	YDR523C
YOR214C	YBL088C
YOR214C	YGL021W
YOR223W	YOR267C
YOR223W	YOR233W
YOR238W	YHR082C
YOR238W	YKL168C
YOR289W	YMR104C
YOR378W	YKL198C
YBR183W	YJL141C
YKL126W	YOR061W
YPL009C	YOR351C
YPL068C	YGR262C
YPL191C	YFR014C
YPL236C	YOR351C
YPL245W	YHR082C
YPR114W	YGL083W
YPR117W	YGL179C
YPR147C	YOL113W
YPR148C	YDL214C
YPR172W	YKL198C
YPR174C	YCR091W
YGL259W	YBL088C
YIR039C	YMR291W
YIR039C	YMR139W
YML001W	YER123W
YDR326C	YPL203W
YKR053C	YPR054W
YNL237W	YOR351C
YNR039C	YNR031C
YDR448W	YJL095W
YBL082C	YHR079C
YBL082C	YNR031C
YOR067C	YHR030C
YOR067C	YJL095W
YOR067C	YHR079C
YEL036C	YHR030C
YHR013C	YHR030C
YHR013C	YJL095W
YHR013C	YJL187C
YLR242C	YJL095W
YJL115W	YJL095W
YDR099W	YJR066W
YGL190C	YNL298W
YGL003C	YHR030C
YGL003C	YJL095W
YCR017C	YHR030C
YCR017C	YJL095W
YBR078W	YHR030C
YBR078W	YJL095W
YBL047C	YJL095W
YBL047C	YJL128C
YGR200C	YHR030C
YGR200C	YJL095W
YML008C	YHR030C
YML008C	YJL095W
YML008C	YNL298W
YFR019W	YJL095W
YLR342W	YJL095W
YLL043W	YJL095W
YBL016W	YHR135C
YMR307W	YPL031C
YGL084C	YJL095W
YJR075W	YHR030C
YJR075W	YJL095W
YPL240C	YJL095W
YJR118C	YJL095W
YMR294W	YHR030C
YMR294W	YJL095W
YGL173C	YNL298W
YJL062W	YJL095W
YJL062W	YHR030C
YKL073W	YJL095W
YHR081W	YJL095W
YJL183W	YHR030C
YDL040C	YJL095W
YJR073C	YHR030C
YJR073C	YJL095W
YOR085W	YHR079C
YOR085W	YHR030C
YOR085W	YJL095W
YOR085W	YJL187C
YCR044C	YHR030C
YCR044C	YJL095W
YAL023C	YHR030C
YAL023C	YJL095W
YML016C	YJL095W
YER095W	YDL101C
YGL163C	YDL101C
YGL058W	YJL095W
YOR127W	YJL187C
YHL027W	YJL128C
YIL133C	YNL298W
YIL153W	YHL007C
YOR216C	YJL095W
YKL212W	YJR059W
YKL212W	YJL095W
YIL076W	YHR079C
YIL076W	YJL128C
YIL076W	YNR031C
YML055W	YHR030C
YEL031W	YJL095W
YMR183C	YHR030C
YMR183C	YJL095W
YMR183C	YJR059W
YCL032W	YJL095W
YCL032W	YOR231W
YGL022W	YHR030C
YGL022W	YJL095W
YJL176C	YHR030C
YER111C	YNL307C
YER111C	YKL048C
YOL072W	YNL298W
YOL018C	YJR059W
YDR074W	YJL095W
YDR207C	YJL095W
YOR068C	YJL095W
YNL197C	YJL095W
YHR135C	YBL016W
YDR349C	YHR030C
YDR349C	YJL095W
YNR030W	YHR079C
YPL227C	YHR079C
YOR002W	YHR079C
YER155C	YNL161W
YOR198C	YHR079C
YHR101C	YHR079C
YCL029C	YGR188C
YER016W	YGR188C
YNL271C	YKL048C
YBL085W	YKL048C
YER114C	YKL048C
YFL025C	YHR079C
YJR092W	YKL048C
YNL278W	YNL161W
YNL161W	YKL048C
YNL161W	YKL101W
YCR002C	YNL161W
YMR168C	YGR188C
YDR254W	YGR188C
YMR198W	YGR188C
YEL061C	YGR188C
YLR381W	YGR188C
YMR264W	YHR079C
YDL117W	YKL048C
YGR092W	YKL101W
YPR183W	YHR079C
YKL048C	YNL161W
YHR110W	YHR079C
YGL054C	YHR079C
YER032W	YKL048C
YDL222C	YGL180W
YER083C	YHR079C
YDR434W	YHR079C
YDR331W	YHR079C
YGL084C	YHR079C
YMR032W	YNL161W
YKL101W	YNL161W
YKL101W	YGR092W
YIL090W	YHR079C
YJR118C	YHR079C
YBR107C	YGR188C
YPL209C	YGR188C
YPR141C	YGR188C
YDR037W	YJR066W
YJL062W	YHR079C
YDR318W	YGR188C
YJR135C	YGR188C
YMR109W	YIL095W
YOL070C	YKL048C
YJR073C	YHR079C
YJL002C	YHR079C
YCR044C	YHR079C
YAL023C	YHR079C
YER070W	YKL203C
YER070W	YJR066W
YLR371W	YKL048C
YKL212W	YER123W
YIR022W	YHR079C
YPL094C	YHR079C
YOR254C	YHR079C
YBR171W	YHR079C
YER118C	YGR092W
YLR182W	YJR066W
YLR182W	YKL203C
YBR058C-A	YHR079C
YML124C	YGR188C
YEL002C	YHR079C
YOR043W	YOR233W
YHR045W	YHR079C
YBR162W-A	YHR079C
YIL040W	YGR188C
YIL146C	YFL033C
YER016W	YNL298W
YJL099W	YHR030C
YCL016C	YNL298W
YPL240C	YKL126W
YDR386W	YDL101C
YOL001W	YOR061W
YJR043C	YKL048C
YDR004W	YDL101C
YOL067C	YDR283C
YDR293C	YKL048C
YJL187C	YJL141C
YJL141C	YJL187C
YLR200W	YNL298W
YOR008C-A	YJL165C
YFL056C	YJL128C
YNL141W	YHR030C
YNL141W	YJL095W
YNL141W	YJL128C
YNL141W	YNL298W
YNL141W	YBL009W
YLR153C	YKL101W
YFL039C	YPL150W
YFL039C	YJL128C
YFL039C	YOR267C
YDR448W	YJL128C
YAR015W	YNL154C
YLR028C	YAL017W
YLR028C	YOL045W
YMR120C	YPL042C
YMR120C	YHR082C
YOR128C	YKL168C
YGR061C	YDR283C
YDR408C	YKL168C
YMR303C	YJR059W
YCR105W	YGL180W
YCR105W	YNL154C
YER170W	YOR267C
YER170W	YIL147C
YER170W	YJL128C
YJR105W	YGL180W
YJR105W	YFL029C
YJR105W	YKL139W
YJR105W	YBL016W
YJR105W	YAR018C
YJR105W	YKL116C
YJR105W	YPR054W
YJR105W	YDR247W
YMR282C	YDR283C
YMR282C	YDR507C
YMR282C	YFL033C
YMR282C	YFR014C
YER017C	YGL180W
YOR129C	YJL128C
YOR129C	YAR018C
YDR085C	YKL048C
YDR085C	YAR018C
YGL032C	YOL045W
YCL025C	YJR066W
YCL025C	YNL183C
YFL055W	YOR231W
YFL030W	YJL128C
YLR109W	YHR082C
YLR109W	YJR059W
YAL046C	YJL128C
YER093C-A	YOL045W
YHR198C	YNR031C
YAL049C	YOR351C
YIL158W	YNR031C
YJL046W	YPL141C
YJL046W	YHR082C
YJL046W	YPL236C
YJR080C	YBL009W
YOL053W	YFL033C
YOL053W	YJL106W
YBR194W	YDL101C
YBR194W	YDR283C
YBR194W	YJR059W
YBR194W	YMR216C
YPL158C	YJL128C
YPL158C	YNL298W
YPL158C	YOL045W
YDR063W	YJL128C
YDL175C	YNL154C
YBR059C	YHR205W
YER073W	YNR031C
YNR030W	YHR030C
YOR002W	YJR066W
YOR002W	YKL048C
YGL021W	YJL128C
YGL021W	YOL045W
YBL009W	YHL007C
YBL009W	YNL307C
YBL009W	YGR052W
YBL009W	YJL095W
YFL050C	YOR231W
YLR089C	YHR030C
YEL036C	YGL158W
YEL036C	YMR139W
YLR102C	YPL042C
YLR102C	YKL168C
YKL157W	YFL033C
YKL157W	YOR231W
YJR005W	YGL180W
YKL135C	YFL033C
YPL195W	YKL048C
YIL040W	YBL016W
YIL040W	YPL042C
YIL040W	YFR014C
YIL040W	YJL106W
YIL040W	YJR059W
YIL040W	YNL183C
YBR149W	YFL033C
YBR149W	YOR351C
YNR035C	YCR091W
YHR013C	YGL180W
YHR013C	YJR066W
YDL137W	YOR231W
YDL137W	YNL183C
YMR042W	YOL113W
YNL020C	YFL029C
YNL020C	YOR267C
YNL020C	YGL158W
YBR164C	YHR079C
YBR164C	YHR030C
YBR164C	YHR135C
YBR164C	YJL095W
YBR164C	YJL128C
YBR164C	YKL101W
YBR164C	YPL150W
YBR164C	YNR047W
YPL051W	YHR079C
YPL051W	YJL095W
YPL051W	YJL128C
YHL040C	YBL009W
YDR127W	YNR031C
YGL148W	YDR283C
YDR035W	YJL128C
YBR249C	YOR231W
YDR421W	YOL113W
YHR129C	YFL033C
YLR085C	YFL033C
YLR085C	YJL095W
YLR085C	YAR018C
YOR141C	YIL035C
YOR141C	YBL088C
YPR201W	YBL009W
YMR116C	YJR066W
YMR116C	YOL045W
YOR058C	YFR014C
YOR058C	YPL236C
YJL170C	YFL033C
YGR097W	YPL042C
YGR097W	YJL164C
YGR097W	YJR059W
YGR097W	YKL161C
YDL088C	YMR216C
YPR093C	YBL009W
YPR093C	YNL183C
YBL069W	YNL154C
YER101C	YJL128C
YER101C	YOR231W
YGL180W	YLR248W
YGL180W	YPL042C
YGL180W	YFL033C
YGL180W	YJL106W
YBR128C	YOR061W
YBR128C	YDL235C
YCR068W	YNL183C
YMR159C	YDL101C
YLR423C	YPL042C
YOL082W	YKL168C
YDL113C	YFL033C
YNR007C	YJL095W
YNR007C	YOR233W
YBL078C	YPR111W
YLR393W	YDR283C
YLR393W	YFR014C
YLR393W	YHR082C
YLR393W	YNL020C
YNL315C	YHR135C
YNL315C	YJL165C
YNL315C	YPL150W
YLR295C	YFL033C
YNR020C	YDR283C
YNR020C	YKL101W
YNR020C	YNL298W
YAL020C	YOR233W
YFL010W-A	YAR018C
YKL004W	YPL150W
YLR114C	YGL180W
YMR068W	YER123W
YBR068C	YJL165C
YDR046C	YJR059W
YIL015W	YOL045W
YKR099W	YFL033C
YKR027W	YJR066W
YJL095W	YFR014C
YJL095W	YOR233W
YJL095W	YDL101C
YJL095W	YFL033C
YJL095W	YKL048C
YJL095W	YBL009W
YIL033C	YNR031C
YIL033C	YPL150W
YAL061W	YJL128C
YBR200W	YBL009W
YBR200W	YJR059W
YBR200W	YMR216C
YPL161C	YJR066W
YPL161C	YKL203C
YJR053W	YPL042C
YER016W	YJL128C
YER016W	YKL101W
YFL007W	YOL113W
YER177W	YDL235C
YJR025C	YOR233W
YJL060W	YFL033C
YNL233W	YIL095W
YNL233W	YMR216C
YBL085W	YOR061W
YBL085W	YKL198C
YDL074C	YDR507C
YDL074C	YKL048C
YLR015W	YOR061W
YLR015W	YPL042C
YLR015W	YDR507C
YNR051C	YNL207W
YNR051C	YFL033C
YNR051C	YJL095W
YPR057W	YHR030C
YPR057W	YNL183C
YDL037C	YNL154C
YBR290W	YOR351C
YPR171W	YOR061W
YFL025C	YNR031C
YPL069C	YKL101W
YGR188C	YNL298W
YGR188C	YDR477W
YGR188C	YBL016W
YGR188C	YKL101W
YGR188C	YPL042C
YGR188C	YKL048C
YOR026W	YBL016W
YOR026W	YJL165C
YOR026W	YNL298W
YAR014C	YGR092W
YAR014C	YBL016W
YAR014C	YHL007C
YAR014C	YOR351C
YNR027W	YKL168C
YOR078W	YCR091W
YOR078W	YPR106W
YCR063W	YKL116C
YCR063W	YJL106W
YCR063W	YJR059W
YCR063W	YMR216C
YCR063W	YNL020C
YCR063W	YNR047W
YGR262C	YFL033C
YJR092W	YFL033C
YLR319C	YGL180W
YLR353W	YOR233W
YMR275C	YFL029C
YKL005C	YOL045W
YDR423C	YJL128C
YFL028C	YOR351C
YER048C	YJL128C
YFL029C	YNL020C
YFL029C	YBL016W
YFL029C	YCL024W
YFL029C	YHR082C
YFL029C	YGL158W
YFL029C	YHR030C
YFL029C	YKL139W
YPL048W	YJR059W
YGR036C	YFL029C
YGR036C	YIL035C
YGR036C	YKL048C
YGR036C	YBL016W
YGR036C	YCR091W
YGR036C	YGL083W
YGR036C	YJR066W
YGR036C	YKL166C
YGR036C	YHR135C
YPL178W	YMR216C
YPL178W	YCR008W
YJR060W	YHR030C
YJR060W	YKL101W
YJR060W	YNL298W
YNL161W	YKL171W
YKL208W	YJL165C
YKL208W	YNR031C
YPR025C	YFL033C
YMR038C	YPL042C
YLR110C	YNL298W
YBR131W	YHR030C
YLR307W	YJL128C
YCR002C	YFL033C
YCR002C	YOR231W
YJR076C	YFL033C
YHR107C	YFL033C
YDL220C	YDL101C
YDL220C	YIL035C
YDL220C	YOR061W
YDL220C	YBL016W
YDL220C	YNL307C
YDL220C	YNL183C
YDL220C	YDR466W
YAL038W	YLR096W
YGL116W	YHR030C
YHR166C	YLR096W
YAL041W	YKL171W
YLR314C	YDR122W
YLR314C	YKL116C
YLR314C	YPL150W
YDR168W	YGL179C
YFL009W	YJL095W
YDL126C	YKL171W
YMR001C	YDL079C
YGL190C	YFR014C
YGL190C	YJL165C
YGL190C	YLL019C
YGL190C	YGR040W
YGL190C	YAL017W
YGL190C	YOL045W
YGL190C	YOL113W
YGL190C	YPL026C
YGL190C	YMR216C
YGL190C	YKL166C
YGL190C	YDR247W
YGL190C	YPL141C
YDL017W	YKL116C
YDL017W	YLR096W
YDL017W	YMR139W
YLR418C	YAR018C
YLR418C	YCR008W
YJR057W	YHR030C
YER061C	YJL128C
YER061C	YKL161C
YPL228W	YGL180W
YPL228W	YDR247W
YGL029W	YOR061W
YGL029W	YLR096W
YER164W	YDL101C
YER164W	YMR216C
YBR274W	YNL207W
YBR274W	YDR477W
YDR254W	YDL101C
YGR157W	YKL101W
YGR157W	YBL009W
YLR330W	YDR477W
YLR330W	YBL009W
YJL099W	YBL009W
YMR198W	YPL042C
YMR198W	YKL048C
YMR198W	YKL101W
YPL241C	YFL029C
YPL241C	YDL101C
YNR001C	YHR082C
YCR005C	YOR231W
YOR061W	YGR040W
YOR061W	YNL307C
YOR061W	YJL165C
YOR061W	YHR082C
YOR061W	YMR216C
YGL019W	YGR188C
YGL019W	YFL029C
YOR039W	YGR188C
YOR039W	YGR262C
YOR039W	YJL095W
YBR135W	YDR122W
YBR135W	YMR139W
YBR135W	YPL042C
YBR135W	YKL166C
YNL298W	YGR188C
YNL298W	YDR283C
YNL298W	YKL166C
YNL298W	YOR233W
YPR119W	YDR507C
YPR119W	YDR477W
YDL155W	YOR351C
YPR120C	YDL017W
YPR120C	YDR477W
YPR120C	YDL235C
YGR167W	YFL033C
YGR167W	YKL048C
YGR110W	YOR351C
YMR199W	YBL088C
YPL256C	YGR188C
YAL040C	YHL007C
YMR012W	YOR061W
YFR014C	YJL095W
YFR014C	YDL079C
YFR014C	YDR477W
YFR014C	YDL235C
YOL016C	YOR233W
YML057W	YGL180W
YLR433C	YGR188C
YLR433C	YFL033C
YLR433C	YKL048C
YKL190W	YBR160W
YKL190W	YHR135C
YGR120C	YKL048C
YER157W	YKL048C
YNL051W	YHR030C
YNL051W	YJL095W
YNL051W	YNL298W
YNL041C	YBL016W
YNL041C	YKL048C
YNL041C	YBL009W
YGL005C	YDL101C
YGL005C	YNL298W
YML071C	YNL298W
YML071C	YBL009W
YDL145C	YKL048C
YOL008W	YNR031C
YOL008W	YBL009W
YNR041C	YOL045W
YBR203W	YNL154C
YHR116W	YNL298W
YOR303W	YAL017W
YOR303W	YOL045W
YDR155C	YJL128C
YJR032W	YNL183C
YNL130C	YLR096W
YNL130C	YPL141C
YDL142C	YNR031C
YHR146W	YCR091W
YOL063C	YJR059W
YNR010W	YMR216C
YNR010W	YFL033C
YNR010W	YHR030C
YNR010W	YJL095W
YLR087C	YFL033C
YLR087C	YJL128C
YBR036C	YPR111W
YCR086W	YOR351C
YCR086W	YHR082C
YJR084W	YFL029C
YIL036W	YOR231W
YIL036W	YOR351C
YLR394W	YJL128C
YPL018W	YFL033C
YLR381W	YFL033C
YPR135W	YPL042C
YPR135W	YDR477W
YPR135W	YGL158W
YHR191C	YDR477W
YDR151C	YOR233W
YPL181W	YGR188C
YPL181W	YFL029C
YPL181W	YBL016W
YPL181W	YDR523C
YKL139W	YIL147C
YJL006C	YKL048C
YJL006C	YDR283C
YJL006C	YDL028C
YJL006C	YFL029C
YML112W	YFL029C
YML112W	YKL048C
YML112W	YDR283C
YML112W	YGL158W
YML112W	YCR008W
YMR264W	YJR059W
YEL027W	YKL048C
YEL027W	YOR231W
YPL177C	YHR030C
YPL177C	YJL095W
YPL177C	YOL113W
YDR163W	YCR091W
YGL027C	YNR047W
YCR017C	YOR231W
YBR112C	YGL180W
YAL012W	YHR030C
YKL087C	YCR091W
YML070W	YDL235C
YML070W	YGL180W
YFL053W	YAR018C
YGR113W	YJL128C
YDR020C	YFL033C
YGR092W	YDR507C
YGR092W	YDL101C
YGR092W	YAR018C
YGR092W	YHR082C
YGR092W	YNL154C
YPL119C	YAL017W
YPL119C	YOL045W
YPL119C	YFR014C
YKR024C	YJR066W
YKR024C	YOL045W
YKR024C	YMR216C
YCL016C	YOR061W
YCL016C	YDR477W
YCL016C	YOR351C
YCL016C	YJR059W
YNL118C	YNR031C
YKL046C	YDR507C
YKL046C	YHR030C
YOR163W	YAL017W
YOR163W	YOL045W
YOR204W	YAL017W
YOR204W	YOL045W
YFL001W	YDR283C
YFL001W	YHR030C
YAL013W	YDR283C
YAL013W	YHR135C
YAL013W	YJL165C
YAL013W	YKL048C
YBR201W	YJL165C
YBR201W	YJR066W
YOR030W	YDR247W
YOR236W	YFL033C
YOR080W	YDR283C
YOR080W	YDR477W
YOR080W	YFL033C
YOR080W	YGR040W
YOR080W	YNL020C
YDL024C	YJL128C
YLR348C	YFL033C
YDR403W	YOR351C
YHR115C	YDL235C
YNL116W	YBL009W
