TAG	NAME	GWEIGHT	1181-0519.x	1181-0519.y	FK506.x	FK506.y	CuSO4.x	CuSO4.y	doxorubicin.x	doxorubicin.y	atorvastatin.x	atorvastatin.y	AA-mixture.x	AA-mixture.y	methionine.x	methionine.y	menadione.x	menadione.y	H2O2.x	H2O2.y	ethanol.x	ethanol.y	heat-shock.x	heat-shock.y	N-starvation.x	sorbitol.x	NaCl.x	NaCl.y	sorbitol.y	N-starvation.y
TM_0134	TM_0134	1.000000	-0.018965	-0.026578	0.090408	0.005922	0.157630	0.078772	0.071963	-0.119572	-0.129800	-0.006293	0.009628	-0.027107	0.270216	0.165949	-0.048965	-0.025741	-0.151556	-0.315263	0.512872	0.547961	-0.165742	-0.278601	0.100669	0.038635	0.202551	0.247955	-0.099698	-0.113255
TM_0059	TM_0059	1.000000	-0.096947	-0.082477	-0.101367	-0.000219	0.118330	0.097915	-0.218318	-0.350176	-0.033757	0.064276	0.019541	0.135536	0.171348	0.144431	0.006950	-0.104305	-0.020734	-0.084474	0.779204	0.810819	-0.109951	-0.288689	0.109610	-0.152398	0.262566	0.157091	-0.433112	0.029760
TM_1095	TM_1095	1.000000	-0.124272	0.035147	0.022807	-0.019172	0.079889	0.091683	-0.124837	-0.210771	-0.085944	0.001147	-0.005154	0.004314	-0.029529	0.085960	0.004988	0.035389	-0.110694	-0.095534	0.284561	0.341190	-0.067441	-0.153156	0.037461	-0.059659	-0.082722	0.046258	-0.091434	0.002981
TM_0565	TM_0565	1.000000	-0.096445	0.013505	0.036579	-0.035024	0.008052	-0.036443	-0.223347	-0.180513	0.052900	-0.003161	0.237781	0.226045	0.150711	0.204361	-0.131892	-0.053352	-0.322950	-0.499128	0.676203	0.673616	0.062256	-0.055073	0.159772	-0.103376	0.005568	0.062427	-0.239931	-0.078979
TM_0071	TM_0071	1.000000	-0.070053	-0.137631	0.014493	-0.108511	0.242152	-0.121186	-0.020372	-0.152574	-0.031276	-0.053549	0.172737	0.067295	0.050137	0.130737	-0.024999	0.095590	0.070448	0.048662	0.783092	0.708163	-0.369050	-0.112629	-0.007481	0.010891	0.181207	-0.042723	-0.118319	0.011908
TM_1027	TM_1027	1.000000	-0.265599	-0.315528	-0.303487	0.008098	-0.057318	-0.207161	0.086052	-0.254661	-0.177849	0.045161	0.006974	-0.007803	0.336541	0.385575	0.068428	0.194492	-0.056220	-0.081012	0.946299	0.909424	-0.446849	-0.119823	0.197495	-0.177364	0.254829	-0.093023	0.078467	0.360669
TM_1069	TM_1069	1.000000	0.027927	0.101613	-0.034695	-0.048866	-0.083865	-0.041116	-0.026532	0.090156	-0.046539	-0.078882	0.148007	0.070000	0.244405	0.229103	-0.301766	-0.036414	-0.031055	-0.051478	0.753263	0.737525	-0.466482	-0.141683	0.244841	0.058053	0.304714	0.223172	-0.188207	0.060460
TM_3348	TM_3348	1.000000	0.027005	-0.001890	0.035814	0.122512	-0.240910	0.025420	-0.141112	-0.246533	-0.166793	-0.196187	-0.005601	0.027800	0.048684	0.035195	0.089965	-0.034826	-0.195994	-0.179062	0.564794	0.588388	-0.318183	-0.284010	-0.043262	-0.232712	0.024294	0.053961	-0.068560	0.012064
TM_1031	TM_1031	1.000000	0.005235	0.030176	0.006202	-0.010997	-0.065535	-0.106253	0.064953	0.103570	-0.025369	-0.001380	0.094051	0.100332	0.013835	0.050656	-0.039598	-0.012219	-0.107328	-0.096559	0.304478	0.322482	-0.133657	-0.195110	0.010089	-0.105404	-0.028317	0.085349	-0.098914	-0.004066
TM_0717	TM_0717	1.000000	-0.068200	0.070778	-0.015602	-0.155718	0.033597	-0.179594	-0.177079	-0.234912	0.153266	0.019740	-0.051458	-0.025654	0.088408	0.070703	0.098688	0.130541	-0.108538	-0.082061	0.787635	0.680387	0.102389	-0.254036	-0.044365	-0.184030	0.086115	-0.209225	0.030662	0.148383
TM_1399	TM_1399	1.000000	-0.207651	-0.121805	0.080368	0.009703	-0.004093	0.081260	-0.094786	-0.120935	0.089192	0.080122	-0.080785	-0.183433	0.158534	0.154748	0.298032	0.199457	-0.062556	-0.283850	1.504553	1.504937	0.496298	-0.224675	0.124347	-0.125546	-0.095602	-0.306597	0.049271	-0.150109
TM_1863	TM_1863	1.000000	-0.080139	-0.209870	-0.016383	-0.092975	0.164849	0.081669	-0.113400	0.018837	0.069010	0.044893	-0.227910	-0.398471	-0.014549	-0.034329	0.220845	-0.005833	-0.006616	0.194634	1.297524	1.345390	0.161511	-0.471852	0.122958	0.347371	0.141093	-0.233182	-0.099994	0.347935
TM_3214	TM_3214	1.000000	-0.130095	-0.097994	-0.389891	-0.367766	-0.070815	-0.248052	-0.047956	-0.128791	0.090739	-0.051719	0.083468	0.074582	0.003836	0.094405	-0.053487	0.080302	-0.028490	-0.314282	0.779711	0.821874	0.015207	0.091614	0.326200	0.122096	0.040195	-0.161818	0.006133	0.283975
TM_0617	TM_0617	1.000000	-0.390970	-0.343912	-0.157213	-0.001207	0.037311	-0.157146	-0.502885	-0.335602	-0.096029	0.000836	0.152970	0.093923	-0.227040	-0.214725	-0.107526	0.200373	-0.225116	0.079622	0.850078	0.831571	-0.221204	-0.214031	0.268093	0.209432	0.159029	0.097474	0.201695	0.147659
TM_4026	TM_4026	1.000000	-0.336620	-0.353114	-0.267321	-0.000990	-0.140346	-0.290128	-0.396063	-0.098414	-0.072133	-0.136540	0.146657	0.205830	0.010838	-0.034035	-0.198709	0.109045	0.050131	0.104790	0.776976	0.718224	-0.357540	-0.177041	0.095076	0.349514	0.205782	0.061805	0.068699	0.245954
TM_3499	TM_3499	1.000000	-0.213375	-0.211658	-0.202729	-0.266051	-0.075522	0.064718	-0.207360	-0.048691	0.151559	-0.102929	0.226324	0.319749	-0.055622	-0.034493	-0.119850	-0.041042	0.243046	0.024936	0.745201	0.806798	-0.212396	-0.753583	0.286305	0.357524	0.467849	0.161885	0.027385	0.090864
TM_0087	TM_0087	1.000000	-0.018823	-0.215006	0.047312	-0.033525	0.119849	-0.076199	-0.100255	-0.151950	-0.116341	0.025829	-0.145318	0.018420	0.191697	0.294818	0.113550	0.213991	-0.118279	0.056255	0.692593	0.742467	0.390072	0.187978	-0.234003	-0.171735	-0.036939	-0.082586	-0.324157	0.138970
TM_0102	TM_0102	1.000000	-0.170203	-0.406827	-0.283497	-0.249473	-0.026953	0.050931	-0.029003	-0.395243	0.104080	-0.079928	-0.426573	-0.187309	0.182525	0.100884	0.083327	0.075959	0.194580	0.001863	0.592302	0.656771	0.403025	0.087373	-0.013699	-0.156268	0.267919	-0.067595	-0.482963	0.109264
TM_1241	TM_1241	1.000000	-0.337049	-0.685568	0.028127	0.020556	-0.086264	-0.016649	-0.054905	-0.282588	0.117110	-0.420451	-0.406940	-0.365081	0.228038	0.291140	-0.140989	0.083971	-0.022985	-0.076800	0.837789	0.778295	0.031639	0.218227	-0.109278	0.064585	0.158547	0.151794	-0.282959	0.150105
TM_0279	TM_0279	1.000000	-0.085430	-0.361781	-0.084248	0.001063	0.000506	-0.238284	0.028614	-0.255056	0.029777	-0.001434	-0.010280	0.240069	0.189863	0.151386	-0.136467	0.146298	-0.097558	-0.207720	0.550616	0.539988	-0.041569	0.250779	0.028019	0.006590	-0.038460	0.107364	-0.126027	0.047814
TM_1092	TM_1092	1.000000	-0.360101	-0.187168	-0.404176	-0.137618	-0.056074	-0.165798	-0.119511	-0.191603	0.056518	-0.007204	-0.255385	-0.195388	0.433244	0.367920	0.013217	0.040774	-0.320317	-0.214592	0.478739	0.521602	0.178533	0.544393	0.025782	0.072010	-0.121437	0.008165	0.206110	0.021544
TM_3020	TM_3020	1.000000	-0.119813	-0.254849	-0.105006	-0.183207	-0.126027	-0.040855	-0.281125	-0.177618	-0.186131	-0.006723	-0.000546	0.076729	0.237347	0.328648	-0.105524	-0.098767	-0.082941	-0.175068	0.576444	0.570674	0.263758	0.474425	0.163704	0.166746	0.125031	0.278021	0.048880	0.203477
TM_2953	TM_2953	1.000000	-0.119839	-0.207053	-0.175968	0.073860	-0.018091	0.026912	-0.093527	-0.022295	-0.085415	-0.011794	-0.639987	0.013140	0.290286	0.212743	0.017807	0.037354	-0.016314	-0.310141	0.609820	0.564574	-0.250480	0.317989	0.056063	0.025957	0.082097	0.244424	-0.065565	-0.133332
TM_2546	TM_2546	1.000000	-0.070355	-0.072658	-0.253829	-0.109914	-0.105698	0.145457	-0.008411	0.082226	-0.150681	0.015919	-0.165688	0.047702	-0.069834	-0.063355	0.045218	0.081356	-0.262311	-0.491087	0.779326	0.739239	0.287387	0.265853	-0.040748	0.068897	0.047724	0.308838	-0.109754	0.108169
TM_1237	TM_1237	1.000000	-0.084313	-0.173253	-0.044054	-0.002828	0.007468	0.105828	0.056357	0.132347	-0.056417	0.059596	-0.139296	0.059487	0.299768	0.161233	0.004526	0.068002	-0.130847	-0.232189	0.652430	0.560761	-0.072808	0.058704	0.034933	-0.291839	0.001885	-0.269541	-0.022809	-0.164794
TM_3756	TM_3756	1.000000	-0.210154	-0.258792	-0.200125	-0.145953	-0.000557	-0.097570	0.018670	0.020817	0.051635	-0.029712	-0.170106	-0.120261	-0.110311	-0.046594	0.072812	0.043257	0.021616	0.028701	0.360860	0.357650	-0.035680	0.045129	0.074539	0.069440	0.119987	-0.069809	-0.020723	0.198535
TM_3593	TM_3593	1.000000	-0.073596	-0.121451	0.056921	-0.151807	-0.368147	-0.622349	-0.432078	0.151012	0.185838	-0.533618	-0.058962	-0.239249	0.476870	0.542349	-0.205117	-0.279795	0.310557	0.194993	1.045290	0.911843	-0.170430	0.369224	-0.123158	0.070866	0.479060	0.846849	0.255571	-0.268815
TM_3814	TM_3814	1.000000	-0.441733	-0.344600	0.012540	0.096413	-0.184164	0.152839	-0.335022	-0.297942	-0.063528	-0.136687	0.072972	0.125187	0.513517	0.297167	-0.288180	-0.109479	-0.101735	0.028048	0.903704	0.890634	0.127984	-0.227124	-0.103397	-0.019125	1.026882	0.985658	0.185151	-0.102700
TM_3547	TM_3547	1.000000	-0.160389	0.061192	0.131167	-0.031011	-0.267137	-0.085434	-0.277952	-0.177720	-0.186179	0.035179	0.136542	0.010456	-0.123905	-0.062731	-0.404069	0.012023	-0.012338	0.062647	0.634991	0.673563	-0.327885	0.116487	0.368373	0.081779	0.249916	-0.099258	0.019889	-0.044789
TM_0096	TM_0096	1.000000	0.094486	0.171419	-0.238828	-0.215158	-0.033161	0.021554	-0.015821	-0.149422	0.005972	-0.050467	-0.516516	-0.362263	0.033996	-0.003272	-0.114827	-0.148770	-0.142237	-0.320648	0.489870	0.454916	0.194631	0.072912	0.175720	0.009619	0.250192	0.273433	0.030352	-0.120500
TM_0222	TM_0222	1.000000	0.000708	0.041003	-0.152017	-0.240555	0.125281	-0.047645	0.031263	0.036008	0.012785	-0.001778	-0.482029	-0.183225	0.003721	0.028223	-0.133414	0.027537	-0.253240	-0.402669	0.508372	0.511951	0.046643	-0.085882	-0.052520	-0.078110	0.216733	0.115202	-0.022816	0.050807
TM_0086	TM_0086	1.000000	0.074094	-0.010318	0.002982	0.008761	0.144889	-0.078320	-0.055727	-0.123044	-0.088775	-0.051574	-0.312120	-0.232679	-0.121457	0.006309	-0.110687	0.042461	-0.032924	0.024324	0.168297	0.128175	0.437622	0.208417	0.070140	0.059134	0.220826	0.424872	-0.080909	-0.248096
TM_1546	TM_1546	1.000000	0.275500	0.266879	0.304377	0.166790	-0.078814	0.052730	-0.069422	-0.134859	-0.322431	-0.028363	-0.269800	-0.202115	0.004910	-0.022350	-0.087939	-0.227241	-0.398780	-0.359953	0.492610	0.525291	0.573612	0.418343	0.018157	-0.006503	0.207714	0.245458	0.116758	-0.112748
TM_1598	TM_1598	1.000000	0.017820	0.138548	0.168977	0.082505	-0.161969	0.000954	-0.084550	-0.130169	-0.006866	-0.091216	-0.339956	-0.238629	0.004241	0.030646	-0.147581	-0.116250	-0.437441	-0.741548	0.672729	0.690391	0.361550	0.158534	0.160295	-0.006309	0.482533	0.546154	0.131229	-0.511540
TM_3101	TM_3101	1.000000	0.033775	-0.021644	0.285156	0.188668	-0.104928	-0.083241	-0.043092	0.042081	-0.171610	-0.145059	-0.099884	-0.086039	0.019105	-0.011464	-0.326035	-0.383151	-0.012034	-0.098393	0.457933	0.454629	0.485991	0.241011	0.127616	0.067444	0.734378	0.686952	0.149788	-0.440580
TM_0731	TM_0731	1.000000	0.070484	0.082419	-0.033380	0.030845	-0.089414	-0.047734	0.000554	0.071772	0.034962	-0.053435	-0.202322	-0.173900	-0.070019	-0.078708	0.053146	-0.062164	0.002944	-0.064895	0.402254	0.423941	0.068270	0.088101	-0.000029	-0.106334	-0.000616	0.009324	0.001359	-0.065260
TM_0584	TM_0584	1.000000	-0.070706	0.009601	0.025310	-0.095401	0.030367	-0.099036	0.013790	-0.048877	0.052526	-0.006282	-0.165697	-0.144701	-0.014476	-0.128153	-0.119766	-0.006363	0.076887	0.059481	0.647454	0.713140	0.290020	0.382666	-0.212231	-0.151409	0.070807	-0.033493	0.003703	0.080085
TM_0749	TM_0749	1.000000	0.162869	0.124232	-0.045861	0.143655	-0.069195	-0.024418	-0.048841	-0.197719	0.002917	0.030304	-0.228164	-0.161793	0.016655	-0.000217	0.013609	0.186366	-0.111231	0.122743	1.206373	1.128995	0.489725	0.728613	-0.209173	-0.233201	-0.013569	0.034738	-0.235224	-0.032126
TM_0907	TM_0907	1.000000	0.086564	0.202066	0.006390	0.022321	0.024159	0.134530	-0.141426	-0.148120	-0.063801	-0.015200	-0.019633	-0.120219	0.061125	0.148226	-0.062282	0.000581	-0.056285	0.046851	0.756275	0.777313	0.503000	0.466260	-0.040909	-0.075002	-0.026766	-0.218280	-0.098873	0.278302
TM_1885	TM_1885	1.000000	0.109771	-0.001970	-0.025152	-0.021042	0.099889	-0.066806	-0.002479	-0.081482	0.122757	0.027778	-0.162474	-0.060467	0.101240	0.005811	-0.044407	0.120412	0.182143	0.087841	0.893102	0.818301	0.404801	0.661071	-0.116593	-0.293606	-0.213801	-0.508300	-0.173507	0.103648
TM_3753	TM_3753	1.000000	0.145663	0.103868	-0.075395	0.008541	0.042794	-0.146922	-0.459815	-0.179178	0.104361	0.198810	-0.015091	-0.116540	-0.660059	-0.845671	-0.272364	-0.089546	0.429372	0.396387	1.801811	1.896710	1.078278	1.625836	0.142596	-0.088994	-0.347650	-0.507643	-0.322264	0.219565
TM_2549	TM_2549	1.000000	0.140636	0.173920	-0.240781	0.028813	-0.276914	0.091530	0.014043	-0.329692	-0.007898	-0.069836	-0.457791	-0.579053	-0.084998	-0.373036	-0.171473	-0.142708	0.088727	0.069746	1.251110	1.263095	0.658628	0.648185	0.225244	-0.157213	0.265899	-0.131444	-0.235266	0.136117
TM_2497	TM_2497	1.000000	0.110420	0.085594	-0.159674	0.147833	0.036286	-0.115378	-0.129053	-0.098244	-0.064255	0.102468	-0.093816	-0.138922	0.026194	0.000414	-0.513931	-0.142635	0.164291	0.062656	1.062910	1.100129	0.341597	-0.018025	-0.146550	-0.432105	-0.143904	0.141428	-0.253534	0.205834
TM_0438	TM_0438	1.000000	-0.227619	-0.177736	-0.006325	-0.037506	-0.027199	-0.047155	-0.333107	-0.147320	0.052396	-0.055790	-0.108525	-0.267520	0.139567	-0.236041	0.056220	0.013296	0.117317	0.117343	0.892821	0.910748	-0.060694	0.131872	-0.189551	0.078586	0.362311	0.311009	0.352461	0.041852
TM_0278	TM_0278	1.000000	-0.063913	-0.046228	-0.025323	-0.050253	0.011738	-0.037260	-0.460442	-0.117364	-0.071354	0.100224	-0.076035	-0.128496	-0.128900	-0.009221	0.161479	0.070283	0.015779	-0.020467	0.443677	0.430729	0.079879	0.108016	-0.063641	0.146301	0.089565	0.315577	0.184696	0.036884
TM_2144	TM_2144	1.000000	-0.224274	-0.148287	0.071640	0.052011	-0.037426	-0.086866	-0.537279	-0.436562	-0.099677	-0.020861	-0.080493	-0.187372	0.112033	0.118123	0.051861	-0.145709	-0.026351	-0.136655	0.355810	0.404420	0.167726	0.103340	-0.040961	0.221094	0.143788	0.292550	0.227658	0.015415
TM_2149	TM_2149	1.000000	-0.291282	-0.264124	-0.000194	-0.062719	0.052938	-0.029391	-0.378858	-0.171652	0.019964	-0.021507	-0.122022	-0.051323	0.039785	0.082473	-0.060269	-0.066255	0.044651	-0.009289	0.484762	0.430319	0.195160	0.061015	-0.035445	0.112632	0.158910	0.167840	0.112147	-0.203133
TM_4027	TM_4027	1.000000	-0.166589	0.008400	0.158511	0.208498	-0.210844	-0.104797	-0.690930	-0.413734	-0.021264	0.008758	0.108648	-0.139526	-0.158933	-0.259411	-0.324702	-0.393935	0.021944	-0.023331	0.716660	0.765067	0.327652	0.176466	-0.105830	0.285567	0.686105	0.629744	0.207391	-0.099713
TM_1685	TM_1685	1.000000	0.006619	-0.017494	-0.084727	-0.015453	-0.085116	-0.282874	0.081135	-0.021243	-0.138033	-0.061405	-0.116014	0.098045	-0.170864	-0.198698	0.022791	0.063074	-0.050291	-0.016415	0.694997	0.627910	0.195169	0.014007	0.223455	-0.043572	0.138030	0.119787	-0.011903	0.190300
TM_0221	TM_0221	1.000000	-0.103868	-0.033030	0.023394	-0.027279	0.052019	-0.019197	-0.118055	-0.194854	0.014531	0.003656	-0.295057	-0.054046	-0.081699	-0.063202	-0.124655	0.025949	0.075212	0.075837	0.481424	0.452810	0.075784	-0.026420	-0.049873	0.095325	0.073005	0.273477	0.058499	-0.290816
TM_0762	TM_0762	1.000000	-0.026970	0.005499	-0.085723	-0.029646	-0.189543	-0.190697	-0.488974	-0.375817	0.128234	0.144817	-0.580448	-0.572510	-0.181812	-0.107066	-0.175059	0.108216	-0.008868	0.001320	0.931107	0.850130	0.168873	0.104612	0.067558	-0.027300	0.201149	0.106371	0.182965	0.061845
TM_0832	TM_0832	1.000000	-0.053368	-0.109161	-0.081632	-0.023322	0.007968	0.017186	-0.013925	0.012291	-0.045551	0.059174	-0.269472	-0.200264	-0.031776	0.056411	0.042861	0.177643	0.032756	0.005642	0.448432	0.390896	-0.052272	0.041219	-0.011136	0.063713	0.153047	0.232333	-0.096466	-0.012481
TM_1483	TM_1483	1.000000	-0.168032	-0.294217	-0.137083	-0.110490	-0.039662	0.007427	-0.062338	-0.157327	-0.009643	-0.050305	-0.550598	-0.252692	-0.191640	-0.201881	0.033032	0.202111	0.139580	0.062648	0.529883	0.553157	0.008933	0.005537	0.182242	0.011605	0.099799	0.177035	0.071269	0.117489
TM_1702	TM_1702	1.000000	-0.112371	-0.135527	-0.065168	-0.059020	-0.052918	-0.104917	-0.132251	-0.065542	-0.036160	-0.005446	-0.192849	-0.132902	-0.114965	0.045681	0.009602	0.125323	0.066336	0.216711	0.360152	0.313627	0.121385	-0.022491	0.057209	0.011705	0.145845	0.177641	0.099210	-0.004629
TM_2664	TM_2664	1.000000	0.004920	-0.083801	-0.015108	-0.090875	-0.094411	-0.167420	-0.101023	-0.086195	0.048138	0.000001	-0.293096	-0.235400	-0.229348	-0.114029	0.050626	0.001743	0.143335	0.152678	0.385192	0.351356	0.277337	0.021127	-0.079720	0.054843	0.190543	0.017229	-0.003411	-0.024795
TM_3331	TM_3331	1.000000	0.041160	-0.008178	-0.336061	-0.481123	-0.366521	-0.107171	-0.343499	-0.204101	-0.315891	-0.129460	-0.171964	0.081935	-0.485988	-0.355268	0.238126	0.009700	0.136357	0.221927	0.956187	1.041712	-0.002544	0.107064	0.262205	0.215687	0.054578	-0.026069	0.178332	0.145689
TM_3700	TM_3700	1.000000	-0.059626	-0.001515	-0.284143	-0.187470	-0.470847	-0.289443	-0.609290	-0.667314	-0.003943	-0.233116	-0.268495	-0.344711	-0.627276	-0.713968	0.026521	0.057965	0.242781	0.176590	1.277360	1.267035	0.010117	0.083167	0.176586	0.038650	0.268624	0.212237	0.228321	0.142672
TM_3221	TM_3221	1.000000	-0.243574	-0.204300	-0.228679	-0.239063	-0.079157	-0.016345	-0.409620	-0.177373	-0.040188	0.082755	0.155477	0.091509	-0.533956	-0.509983	-0.024729	0.025625	0.590707	0.747662	1.323249	1.392075	-0.167241	-0.136373	0.335733	0.365621	0.197157	0.205233	0.428070	0.089214
TM_4301	TM_4301	1.000000	0.012585	-0.000804	-0.125994	-0.096673	-0.056088	-0.025660	-0.138430	-0.151804	-0.097244	-0.000507	-0.148261	-0.089074	-0.126286	-0.075181	-0.059833	0.006973	0.247835	0.281779	0.467670	0.563662	0.099678	-0.065357	0.086966	0.035391	0.102868	0.062942	0.031507	0.045691
TM_0729	TM_0729	1.000000	-0.146652	-0.091338	0.159089	0.077384	0.084236	-0.173856	-0.456088	-0.274912	-0.171788	-0.118876	-0.263087	-0.414380	-0.557497	-0.290202	-0.013148	0.090404	0.138151	0.090570	0.551526	0.551389	0.253004	0.036877	0.009357	0.013080	-0.003145	0.275660	-0.013981	-0.224454
TM_1523	TM_1523	1.000000	-0.001035	0.027627	0.068568	0.115763	0.002227	0.072961	-0.249436	-0.235956	0.007923	-0.036458	-0.131370	-0.160417	-0.075355	-0.070248	0.000164	-0.124595	-0.004299	0.047278	0.134143	0.162801	0.094716	0.046099	0.023286	-0.010757	-0.013186	0.018088	0.000267	-0.055042
TM_1847	TM_1847	1.000000	-0.003662	0.103964	0.299538	0.179450	-0.073573	0.017711	-0.458963	-0.373327	-0.052768	-0.131134	-0.378835	-0.486951	-0.291363	-0.270321	0.053863	-0.018122	-0.098366	-0.067603	0.432114	0.451662	0.258606	0.216271	0.005467	0.072402	0.200605	0.337819	-0.001724	-0.064539
TM_2199	TM_2199	1.000000	-0.011496	-0.064029	0.206225	0.149242	0.114459	0.021119	-0.548529	-0.336254	0.009064	0.044821	-0.225960	-0.384939	-0.266466	-0.157697	-0.045450	-0.085967	-0.223228	-0.266902	0.462771	0.453022	0.426139	0.399672	-0.036980	0.132129	0.157150	0.257046	0.136481	-0.140544
TM_4011	TM_4011	1.000000	0.031642	0.024371	0.175116	0.023707	-0.101813	-0.003522	-0.139453	-0.171796	-0.043256	-0.115966	-0.130809	-0.200657	-0.138684	-0.113647	-0.013607	-0.051356	0.113749	-0.027379	0.218609	0.228329	0.277660	0.197796	0.058217	-0.000754	0.031099	0.018251	0.027009	-0.055963
TM_1130	TM_1130	1.000000	0.073524	0.120669	0.142650	0.123077	0.096929	-0.003288	-0.199319	-0.116623	-0.053073	0.007639	-0.541694	-0.457214	-0.175351	-0.228716	-0.076718	0.021753	0.050712	-0.154186	0.516769	0.578440	0.268371	0.162902	-0.013297	-0.019451	0.047933	0.315080	-0.051285	-0.173900
TM_3522	TM_3522	1.000000	-0.025096	0.004403	-0.000486	0.020766	0.044850	-0.064970	-0.038598	-0.311917	0.104590	0.109508	-0.703700	-0.675091	-0.180146	-0.169498	0.013903	-0.057907	0.022441	-0.143553	0.432793	0.394966	0.040072	0.029181	0.095959	-0.031820	0.198920	0.296158	-0.065156	-0.162457
TM_2308	TM_2308	1.000000	-0.004608	-0.015581	-0.000796	-0.045591	0.024458	0.051709	-0.135004	-0.258308	0.047680	0.005849	-0.353805	-0.218804	-0.144851	-0.154789	-0.049515	-0.043814	-0.089813	0.034113	0.253981	0.250719	0.143159	0.125733	0.133347	-0.049754	0.104357	0.000042	-0.003008	0.029405
TM_2663	TM_2663	1.000000	0.114452	0.124277	0.144988	0.032713	0.002347	0.067972	-0.075412	-0.109549	0.068307	0.008642	-0.335980	-0.259183	-0.098272	-0.214055	-0.028247	-0.102262	-0.007452	-0.058773	0.192252	0.240520	0.156075	0.179383	0.063203	-0.014140	-0.027000	-0.054997	-0.011280	0.003024
TM_0709	TM_0709	1.000000	0.172965	0.036141	-0.026283	-0.091054	0.029982	-0.083005	-0.249833	-0.326311	-0.026015	0.023562	-0.617116	-0.776533	-0.889067	-0.722038	-0.084755	-0.363135	0.074236	0.161882	0.879416	0.878173	0.491851	0.362682	-0.099831	0.150321	0.436707	0.446953	0.024682	-0.230117
TM_2573	TM_2573	1.000000	0.381419	0.362877	-0.050728	-0.082206	-0.014814	-0.015846	-0.104162	-0.021000	0.011165	-0.005686	-0.486479	-0.672074	-0.835555	-0.421922	-0.107421	-0.235876	-0.042018	0.182877	0.657664	0.630697	0.599912	0.429935	0.248429	0.030566	0.578199	0.631255	-0.009011	0.063171
TM_3744	TM_3744	1.000000	0.300003	0.171956	-0.001633	-0.008746	0.158655	-0.054781	-0.150309	-0.204064	-0.049602	-0.074844	-0.398270	-0.422498	-0.525256	-0.422061	-0.152382	0.008604	0.376689	0.437019	0.686640	0.661235	0.735489	0.622237	-0.166518	0.147150	0.502858	0.430564	0.098503	-0.158346
TM_1070	TM_1070	1.000000	0.034637	0.082929	0.095086	-0.002936	-0.070251	-0.005141	-0.123355	-0.234518	0.001202	0.067583	-0.336041	-0.309306	-0.151515	-0.312887	-0.071502	-0.128073	0.099188	0.041295	0.596627	0.616768	0.350239	0.265119	0.047693	-0.029623	0.302594	0.182816	-0.097350	-0.185881
TM_0549	TM_0549	1.000000	0.125720	0.028328	0.031342	-0.072416	-0.079406	-0.098100	-0.090445	-0.119608	-0.237403	-0.229245	-0.260418	-0.379895	-0.244643	-0.181637	-0.105938	-0.109339	0.040776	0.071050	0.615417	0.648566	0.597484	0.510512	0.282813	-0.037926	0.303811	0.252732	0.080467	0.071203
TM_3856	TM_3856	1.000000	0.155455	0.002503	0.020228	-0.003096	-0.236116	-0.142399	-0.078911	-0.150125	-0.031140	-0.036148	-0.361133	-0.423876	-0.319437	-0.314382	-0.193140	-0.166653	0.129940	0.056490	0.992462	1.011428	0.783867	0.613955	0.178396	0.028321	0.411142	0.242685	0.053169	-0.129587
TM_3843	TM_3843	1.000000	-0.038753	-0.101847	0.097675	0.106885	-0.149688	-0.074790	-0.150652	-0.337490	-0.015568	0.013116	-0.296295	-0.208360	-0.250558	-0.383413	-0.141645	-0.174978	0.212308	0.236748	0.585333	0.633582	0.789951	0.631852	0.117796	0.139240	0.398334	0.326116	0.036038	-0.191207
